"","ID","Price","Levy","Manufacturer","Model","Prod..year","Category","Leather.interior","Fuel.type","Mileage","Cylinders","Gear.box.type","Drive.wheels","Color","Airbags"
"7326",45813815,8467,0,"FORD","Transit",2001,"Microbus",FALSE,"Diesel",179000,4,"Manual","Front","Blue",2
"7327",45797231,11290,966,"HYUNDAI","Genesis",2009,"Coupe",TRUE,"Petrol",183222,4,"Automatic","Front","White",4
"7328",45758459,941,1533,"DODGE","Journey",2016,"Jeep",TRUE,"Petrol",174730,6,"Automatic","Front","Black",12
"7329",45474127,14740,0,"DODGE","Dart",2013,"Sedan",FALSE,"Petrol",152000,4,"Tiptronic","Front","Black",8
"7330",45792892,9095,644,"CHEVROLET","Cruze",2011,"Sedan",TRUE,"Petrol",77906,4,"Automatic","Front","Black",4
"7331",45765506,1568,2018,"TOYOTA","Tundra",2015,"Jeep",TRUE,"Petrol",128000,8,"Automatic","4x4","White",12
"7332",45788872,17249,584,"HYUNDAI","Elantra",2014,"Sedan",FALSE,"Petrol",98400,4,"Automatic","Front","Grey",8
"7333",45759967,40769,456,"TOYOTA","Camry XLEi",2015,"Sedan",TRUE,"Hybrid",134000,6,"Automatic","Rear","Black",12
"7334",45789949,10506,683,"KIA","SOUL",2010,"Sedan",TRUE,"Petrol",56864,4,"Automatic","Front","Black",4
"7335",45809021,9198,308,"TOYOTA","Aqua",2015,"Hatchback",TRUE,"Hybrid",143876,4,"Automatic","Front","White",4
"7336",45810946,3293,761,"TOYOTA","Prius",2010,"Hatchback",TRUE,"Hybrid",127061,4,"Automatic","Front","Grey",12
"7337",43860356,29552,595,"RENAULT","Captur QM3 Samsung",2015,"Jeep",FALSE,"Diesel",56000,4,"Tiptronic","Front","Black",8
"7338",45760542,24148,779,"TOYOTA","RAV 4",2013,"Jeep",FALSE,"Petrol",52000,4,"Automatic","4x4","Black",12
"7339",45792321,19287,890,"KIA","Optima",2016,"Sedan",TRUE,"Petrol",27334,4,"Automatic","Front","Silver",4
"7340",45802915,41720,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",129388,4,"Automatic","Front","Grey",4
"7341",44348840,17562,0,"FIAT","500L",2013,"Jeep",FALSE,"Petrol",105445,4,"Tiptronic","Front","Black",12
"7342",45781828,98787,1356,"LEXUS","GX 460",2014,"Jeep",TRUE,"Petrol",76000,8,"Tiptronic","4x4","Grey",12
"7343",45803937,23687,639,"HYUNDAI","Tucson",2014,"Jeep",TRUE,"Diesel",60781,4,"Automatic","Front","White",4
"7344",45797992,15718,687,"HYUNDAI","Elantra",2010,"Sedan",TRUE,"Petrol",104282,4,"Automatic","Front","Silver",4
"7345",41496435,25,0,"HONDA","FIT",2003,"Hatchback",FALSE,"Petrol",189000,4,"Tiptronic","Front","Blue",4
"7346",45806840,18503,751,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"Petrol",107000,4,"Tiptronic","Front","Silver",12
"7347",45804293,15367,1268,"TOYOTA","Prius C",2012,"Hatchback",FALSE,"Hybrid",164000,4,"Variator","Front","White",8
"7348",45730059,25889,528,"HYUNDAI","Elantra",2014,"Sedan",TRUE,"Petrol",113000,4,"Automatic","Front","White",4
"7349",45789828,16621,0,"HYUNDAI","Sonata",2011,"Sedan",FALSE,"Petrol",120000,4,"Tiptronic","Front","Blue",12
"7350",45804824,34240,639,"HYUNDAI","Tucson",2014,"Jeep",TRUE,"Diesel",119401,4,"Automatic","Front","White",4
"7351",45757185,941,1325,"BUICK","Century",2019,"Sedan",TRUE,"Petrol",2642,4,"Automatic","4x4","Black",12
"7352",45806216,20385,0,"TOYOTA","Prius",2013,"Sedan",FALSE,"Hybrid",150400,4,"Automatic","Front","Silver",6
"7353",45797542,37125,1249,"HYUNDAI","H1",2017,"Universal",TRUE,"Diesel",168645,4,"Automatic","Front","Silver",4
"7354",45776830,13485,639,"FORD","Focus",2014,"Sedan",TRUE,"Petrol",43000,4,"Automatic","Front","Black",10
"7355",45768968,392,645,"TOYOTA","Prius",2011,"Jeep",TRUE,"Hybrid",146184,4,"Automatic","Front","White",12
"7356",45809915,30966,584,"HONDA","Civic",2014,"Sedan",TRUE,"Petrol",76989,4,"Automatic","Front","White",4
"7357",45733405,49751,891,"HYUNDAI","Sonata",2016,"Sedan",TRUE,"Petrol",106000,4,"Automatic","Front","Black",4
"7358",45678105,13172,0,"TOYOTA","Aqua",2013,"Hatchback",FALSE,"Hybrid",185000,4,"Variator","Front","White",4
"7359",45239809,15681,0,"TOYOTA","Land Cruiser",1993,"Jeep",TRUE,"Diesel",126000,6,"Manual","4x4","Green",0
"7360",45590815,6899,0,"OPEL","Astra",2000,"Hatchback",TRUE,"Petrol",111111,4,"Manual","Front","Green",0
"7361",45763861,627,645,"HYUNDAI","Elantra",2011,"Jeep",TRUE,"Petrol",172502,4,"Automatic","Front","Black",12
"7362",45757881,5331,0,"OPEL","Corsa",2000,"Sedan",FALSE,"Petrol",0,4,"Manual","Front","Silver",2
"7363",45797228,11290,966,"HYUNDAI","Genesis",2009,"Coupe",TRUE,"Petrol",139448,4,"Automatic","Front","Silver",4
"7364",45776746,20698,753,"TOYOTA","Camry",2012,"Sedan",TRUE,"Hybrid",198400,4,"Automatic","Front","Red",0
"7365",45809581,12432,585,"CHEVROLET","Cruze",2013,"Sedan",TRUE,"Petrol",114335,4,"Automatic","Front","Silver",4
"7366",45807588,10976,0,"NISSAN","Tiida",2009,"Hatchback",FALSE,"Petrol",106000,4,"Variator","Front","White",2
"7367",45804467,25889,836,"HYUNDAI","Tucson",2010,"Jeep",TRUE,"Diesel",94131,4,"Automatic","Front","Blue",4
"7368",45812732,3136,777,"TOYOTA","Camry",2014,"Sedan",TRUE,"Petrol",55811,4,"Automatic","Front","Black",12
"7369",45796974,10945,1185,"HYUNDAI","H1",2009,"Minivan",TRUE,"Diesel",85678,4,"Automatic","Front","Silver",4
"7370",45798466,25089,642,"VOLKSWAGEN","Tiguan",2012,"Jeep",TRUE,"Petrol",98000,4,"Tiptronic","4x4","White",12
"7371",45793251,14113,1017,"CHEVROLET","Orlando",2017,"Jeep",TRUE,"Petrol",27992,4,"Automatic","Front","Silver",4
"7372",45793570,6583,961,"CHEVROLET","Captiva",2009,"Jeep",TRUE,"Diesel",51480,4,"Automatic","Front","Black",4
"7373",45720361,22580,0,"CHRYSLER","300 LIMITED",2011,"Sedan",TRUE,"Petrol",130000,6,"Tiptronic","Rear","Black",6
"7374",45523729,24775,0,"MERCEDES-BENZ","CLS 55 AMG",2006,"Sedan",TRUE,"Petrol",180000,8,"Tiptronic","Rear","Grey",8
"7375",45791262,51746,0,"BMW","535 I",2014,"Sedan",TRUE,"Petrol",53065,6,"Tiptronic","Rear","Silver",12
"7376",45773575,251,607,"TOYOTA","Camry",2019,"Jeep",TRUE,"Hybrid",56834,4,"Automatic","Front","Black",12
"7377",44918942,10976,0,"TOYOTA","Prius",2006,"Hatchback",TRUE,"Hybrid",168000,4,"Variator","Front","Carnelian red",10
"7378",45638738,3293,530,"NISSAN","Juke",2013,"Jeep",TRUE,"Petrol",153888,4,"Automatic","4x4","White",0
"7379",45635144,627,640,"VOLKSWAGEN","Jetta",2013,"Sedan",TRUE,"Diesel",142515,4,"Automatic","Front","White",12
"7380",45435759,26030,749,"HYUNDAI","Tucson",2014,"Jeep",TRUE,"Petrol",70000,4,"Tiptronic","4x4","Grey",6
"7381",45810892,251,650,"CHEVROLET","Cruze",2016,"Sedan",TRUE,"Petrol",133346,4,"Automatic","Front","Brown",12
"7382",45787547,14113,0,"VOLKSWAGEN","Passat 2.0 tfsi",2007,"Sedan",TRUE,"Petrol",197548,4,"Automatic","Front","Grey",12
"7383",45646500,627,1055,"MERCEDES-BENZ","C 300",2013,"Sedan",TRUE,"Petrol",105014,6,"Automatic","4x4","Black",12
"7384",45777011,15681,585,"HYUNDAI","Elantra",2013,"Sedan",FALSE,"Petrol",131638,4,"Automatic","Front","Golden",0
"7385",45766985,7840,0,"NISSAN","Teana",2005,"Sedan",FALSE,"Petrol",74400,6,"Automatic","Front","Silver",6
"7386",45798509,15681,640,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"LPG",113000,4,"Tiptronic","Front","Silver",4
"7387",45329787,5488,0,"TOYOTA","Vitz",2000,"Hatchback",TRUE,"Petrol",0,4,"Automatic","Front","Silver",2
"7388",45787421,59586,1104,"BMW","X5",2015,"Jeep",TRUE,"Petrol",143000,6,"Tiptronic","4x4","Blue",16
"7389",45788674,21482,585,"TOYOTA","Prius",2013,"Sedan",FALSE,"Hybrid",123000,4,"Automatic","Front","Black",0
"7390",45768989,16621,0,"TOYOTA","Prius",2010,"Hatchback",FALSE,"Hybrid",120000,4,"Automatic","Front","Silver",4
"7391",44232129,10349,1267,"TOYOTA","Aqua",2013,"Hatchback",FALSE,"Hybrid",77000,4,"Automatic","Front","Black",10
"7392",45327807,4704,0,"OPEL","Astra",1998,"Sedan",FALSE,"Petrol",11111,4,"Manual","Front","White",4
"7393",39692498,250,0,"TOYOTA","Land Cruiser Prado",2015,"Jeep",FALSE,"Diesel",80000,4,"Automatic","4x4","Black",8
"7394",45786049,3763,0,"OPEL","Vectra",1997,"Goods wagon",FALSE,"Petrol",111111,4,"Manual","Front","Grey",2
"7395",45238260,21326,781,"TOYOTA","Camry",2012,"Sedan",TRUE,"Petrol",12300,4,"Tiptronic","Front","Black",12
"7396",45801602,20266,531,"HYUNDAI","Elantra",2012,"Sedan",TRUE,"Petrol",106400,4,"Automatic","Front","Silver",4
"7397",45730077,57108,971,"SSANGYONG","REXTON",2016,"Jeep",TRUE,"Diesel",55510,4,"Automatic","Front","White",4
"7398",45710520,27598,0,"TOYOTA","Land Cruiser",2002,"Jeep",TRUE,"Petrol",196000,8,"Automatic","4x4","Grey",4
"7399",45762580,2744,751,"HYUNDAI","Sonata",2013,"Sedan",TRUE,"Hybrid",126690,4,"Automatic","Front","Silver",0
"7400",45814770,10036,0,"MITSUBISHI","Montero",2000,"Jeep",TRUE,"CNG",22300,6,"Tiptronic","4x4","White",8
"7401",45793707,5018,1282,"CHEVROLET","Captiva",2007,"Jeep",TRUE,"Diesel",54647,4,"Automatic","Front","White",4
"7402",45793326,11604,489,"CHEVROLET","Spark",2016,"Sedan",TRUE,"Petrol",33492,4,"Automatic","Front","White",4
"7403",45808584,6429,1946,"AUDI","RS6",2017,"Sedan",TRUE,"Petrol",34483,8,"Automatic","4x4","Grey",12
"7404",45660977,16621,915,"BMW","X5",2014,"Jeep",TRUE,"Diesel",110715,6,"Automatic","4x4","White",0
"7405",45803936,17634,836,"HYUNDAI","Tucson",2010,"Jeep",TRUE,"Diesel",149800,4,"Automatic","Front","Blue",4
"7406",42368942,17562,697,"VOLKSWAGEN","Jetta SPORT",2015,"Sedan",TRUE,"Petrol",59661,4,"Automatic","Front","White",8
"7407",45761804,7840,1436,"OPEL","Astra H",2005,"Hatchback",FALSE,"Diesel",0,4,"Manual","Front","Grey",5
"7408",45801443,9252,531,"HYUNDAI","Accent",2012,"Hatchback",TRUE,"Diesel",64160,4,"Automatic","Front","Black",4
"7409",45598183,7527,0,"UAZ","31514",1957,"Jeep",FALSE,"Petrol",0,4,"Manual","4x4","Yellow",0
"7410",45763630,627,1325,"MAZDA","CX-9",2019,"Jeep",TRUE,"Petrol",14186,4,"Automatic","Front","White",12
"7411",45680606,8467,0,"RENAULT","Megane",2005,"Goods wagon",FALSE,"Petrol",111111,4,"Manual","Front","White",0
"7412",45772520,706,639,"AUDI","A4",2014,"Sedan",TRUE,"Petrol",162032,4,"Automatic","Front","Black",0
"7413",45573586,28225,707,"BMW","528",2011,"Sedan",TRUE,"Petrol",2e+05,4,"Tiptronic","4x4","Grey",0
"7414",45798073,13771,790,"HYUNDAI","Elantra",2009,"Sedan",TRUE,"Petrol",99110,4,"Automatic","Front","Silver",4
"7415",45768192,1490,586,"LEXUS","CT 200h",2012,"Hatchback",TRUE,"Hybrid",174106,4,"Automatic","Front","White",0
"7416",29267633,120,0,"MERCEDES-BENZ","E 320",2003,"Sedan",TRUE,"Petrol",130000,6,"Tiptronic","Rear","Black",8
"7417",45795682,17876,0,"KIA","Forte",2012,"Sedan",FALSE,"Petrol",92800,4,"Tiptronic","Front","Black",10
"7418",45618562,6899,0,"TOYOTA","Fun Cargo",2004,"Universal",FALSE,"Petrol",150000,4,"Automatic","4x4","Silver",12
"7419",45812566,20385,781,"TOYOTA","Camry",2012,"Sedan",FALSE,"Petrol",10000,6,"Tiptronic","Front","White",16
"7420",45802743,38445,891,"HYUNDAI","Santa FE",2016,"Jeep",TRUE,"Diesel",180000,4,"Automatic","Front","Silver",4
"7421",45546280,26030,530,"MINI","Countryman",2013,"Jeep",TRUE,"Petrol",140000,4,"Automatic","4x4","Blue",16
"7422",45813643,5018,603,"TOYOTA","Highlander",2015,"Jeep",TRUE,"Hybrid",73954,6,"Automatic","4x4","Blue",12
"7423",45808885,43360,1055,"FORD","Explorer",2013,"Jeep",TRUE,"Petrol",106604,4,"Automatic","Front","Silver",4
"7424",45398915,43278,0,"MERCEDES-BENZ","Vito",2014,"Minivan",FALSE,"Diesel",140000,4,"Tiptronic","Rear","White",6
"7425",45809501,45044,891,"CHEVROLET","Captiva",2016,"Jeep",TRUE,"Diesel",62814,4,"Automatic","Front","Grey",4
"7426",45641706,24775,784,"HONDA","FIT",2017,"Hatchback",TRUE,"Petrol",25000,4,"Automatic","Front","Purple",12
"7427",45731528,46919,1327,"HYUNDAI","H1",2018,"Universal",TRUE,"Diesel",71689,4,"Automatic","Front","Grey",4
"7428",45767394,627,475,"CHEVROLET","Volt",2012,"Jeep",TRUE,"Hybrid",188419,4,"Automatic","Front","Red",0
"7429",45797690,19707,583,"HYUNDAI","Elantra",2011,"Sedan",TRUE,"Petrol",176486,4,"Automatic","Front","White",4
"7430",45773012,19130,1292,"MERCEDES-BENZ","GLE 350",2016,"Jeep",TRUE,"Petrol",49499,6,"Automatic","4x4","Silver",0
"7431",45785093,33556,456,"TOYOTA","Camry",2015,"Sedan",TRUE,"Hybrid",123198,4,"Tiptronic","Front","Blue",12
"7432",45789088,18503,0,"HYUNDAI","Elantra",2014,"Sedan",FALSE,"Petrol",192000,4,"Tiptronic","Front","Grey",8
"7433",45732585,42692,640,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",130180,4,"Automatic","Front","Silver",4
"7434",45809670,44849,697,"HONDA","Civic",2015,"Coupe",TRUE,"Petrol",62877,4,"Automatic","Front","Red",4
"7435",45815378,34497,0,"NISSAN","Quest",2013,"Minivan",TRUE,"CNG",45000,6,"Automatic","Front","White",12
"7436",45809486,41055,891,"CHEVROLET","Captiva",2016,"Jeep",TRUE,"Diesel",70922,4,"Automatic","Front","White",4
"7437",45806872,1019,585,"TOYOTA","Prius",2013,"Hatchback",TRUE,"Hybrid",173933,4,"Automatic","Front","Silver",12
"7438",45793838,8154,0,"NISSAN","Versa",2010,"Hatchback",FALSE,"Petrol",1000,4,"Automatic","Front","Grey",0
"7439",45804348,23521,919,"BMW","335",2012,"Sedan",TRUE,"Petrol",82990,6,"Automatic","Rear","White",0
"7440",45802783,25873,640,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",41203,4,"Automatic","Front","Silver",4
"7441",45698188,17249,0,"TOYOTA","Prius",2009,"Hatchback",TRUE,"Hybrid",185600,4,"Variator","Front","Golden",4
"7442",45801646,19416,583,"HYUNDAI","Elantra",2011,"Sedan",TRUE,"Petrol",120581,4,"Automatic","Front","Silver",4
"7443",45810302,22567,642,"CHEVROLET","Malibu",2012,"Sedan",TRUE,"Petrol",60080,4,"Automatic","Front","Black",4
"7444",45523452,10349,1079,"TOYOTA","CHR",2018,"Jeep",TRUE,"Petrol",38712,4,"Automatic","Front","White",12
"7445",45807567,22580,919,"BMW","X3",2012,"Jeep",TRUE,"Petrol",130000,6,"Tiptronic","4x4","White",12
"7446",45727527,15850,707,"SSANGYONG","Korando",2011,"Jeep",TRUE,"Diesel",190538,4,"Automatic","Front","Silver",4
"7447",45804418,31245,2108,"LEXUS","LS 460",2009,"Sedan",TRUE,"Petrol",188266,4,"Automatic","Front","Black",4
"7448",45780546,10036,0,"UAZ","31514",1987,"Jeep",TRUE,"Petrol",0,4,"Manual","4x4","Green",4
"7449",45769191,314,862,"FORD","Escape",2011,"Jeep",TRUE,"Hybrid",130306,4,"Automatic","4x4","Green",0
"7450",44218307,40,0,"HONDA","FIT",2003,"Sedan",FALSE,"Petrol",145000,4,"Automatic","Front","White",2
"7451",43744062,20385,0,"TOYOTA","Prius",2012,"Sedan",FALSE,"Hybrid",180000,4,"Automatic","Front","Grey",8
"7452",45646042,3450,607,"TOYOTA","Camry",2019,"Sedan",TRUE,"Hybrid",9626,4,"Automatic","Front","Black",12
"7453",45797249,45204,1017,"HYUNDAI","Elantra",2017,"Sedan",TRUE,"Petrol",31022,4,"Automatic","Front","Grey",4
"7454",45802453,22894,917,"HYUNDAI","Grandeur",2013,"Sedan",TRUE,"Petrol",55171,4,"Automatic","Front","Black",4
"7455",45771396,1333,1277,"KIA","Optima",2018,"Sedan",TRUE,"Petrol",52710,4,"Automatic","Front","Blue",12
"7456",45810032,59827,1077,"HONDA","Civic",2019,"Sedan",TRUE,"Petrol",8115,4,"Automatic","Front","Silver",4
"7457",45760402,7527,0,"HONDA","FIT",2004,"Hatchback",FALSE,"Petrol",150000,4,"Automatic","Front","Silver",4
"7458",40808507,26657,0,"HYUNDAI","Sonata 2.4L",2017,"Sedan",FALSE,"Petrol",102569,4,"Automatic","Front","Silver",0
"7459",45809838,1333,1533,"CHEVROLET","Impala",2016,"Sedan",TRUE,"Petrol",120696,6,"Automatic","Front","Silver",12
"7460",45706518,18826,642,"LEXUS","CT 200h",2012,"Hatchback",TRUE,"Hybrid",184000,4,"Automatic","Front","Black",0
"7461",45298110,31047,1275,"MITSUBISHI","Outlander Sport",2019,"Jeep",FALSE,"Petrol",2400,4,"Tiptronic","4x4","Black",10
"7462",45642122,18817,765,"MERCEDES-BENZ","C 300",2015,"Sedan",TRUE,"Petrol",0,4,"Automatic","4x4","White",12
"7463",45816445,5802,1236,"HONDA","FIT",2011,"Hatchback",FALSE,"Petrol",95000,4,"Automatic","Front","Blue",8
"7464",45727764,6115,779,"LEXUS","ES 300",2013,"Sedan",TRUE,"Hybrid",152400,4,"Automatic","Front","Silver",12
"7465",45787051,5331,0,"UAZ","31514",1990,"Jeep",FALSE,"Petrol",0,4,"Manual","4x4","Black",0
"7466",45762895,19444,0,"TOYOTA","Camry",2010,"Sedan",TRUE,"Petrol",85000,6,"Automatic","Front","Grey",12
"7467",42568098,12858,0,"CHEVROLET","Cruze",2009,"Sedan",TRUE,"Petrol",30000,4,"Manual","Front","Grey",2
"7468",45771078,314,1017,"MERCEDES-BENZ","E 300",2017,"Sedan",TRUE,"Petrol",26802,4,"Automatic","Rear","Black",12
"7469",45808881,19657,629,"CHEVROLET","Aveo",2015,"Sedan",TRUE,"Petrol",48700,4,"Automatic","Front","Black",4
"7470",45765267,1568,1493,"MERCEDES-BENZ","E 350",2016,"Sedan",TRUE,"Diesel",77205,6,"Automatic","Rear","Grey",12
"7471",45808611,7056,1668,"DODGE","RAM",2012,"Sedan",TRUE,"Petrol",0,8,"Automatic","Front","White",12
"7472",44549405,50178,0,"LAND ROVER","Range Rover Evoque",2012,"Jeep",TRUE,"Petrol",89600,4,"Tiptronic","4x4","Red",0
"7473",45764690,706,645,"LEXUS","CT 200h",2011,"Hatchback",TRUE,"Hybrid",116869,4,"Automatic","Front","Black",0
"7474",45805093,18481,707,"HYUNDAI","Tucson",2011,"Jeep",TRUE,"Diesel",119194,4,"Automatic","Front","Grey",4
"7475",45811175,25089,456,"LEXUS","NX 300",2015,"Jeep",TRUE,"Hybrid",108344,4,"Automatic","4x4","Silver",12
"7476",45768859,314,640,"MITSUBISHI","Outlander",2013,"Jeep",TRUE,"Petrol",191267,4,"Automatic","4x4","White",12
"7477",45808919,92070,1493,"FORD","Explorer",2016,"Jeep",TRUE,"Petrol",66246,4,"Automatic","Front","White",4
"7478",45781634,25089,382,"HYUNDAI","Sonata",2014,"Sedan",TRUE,"Hybrid",98000,4,"Tiptronic","Front","Black",12
"7479",45782406,17249,271,"TOYOTA","Prius C",2014,"Hatchback",FALSE,"Hybrid",64000,4,"Variator","Front","White",12
"7480",45212127,39201,0,"BMW","X5",2009,"Jeep",TRUE,"Diesel",124000,6,"Tiptronic","4x4","Black",10
"7481",45770830,18817,308,"TOYOTA","Prius",2014,"Hatchback",FALSE,"Hybrid",139930,4,"Automatic","Front","White",0
"7482",45793538,9377,1090,"CHEVROLET","Captiva",2008,"Jeep",TRUE,"Diesel",61237,4,"Automatic","Front","Black",4
"7483",45798426,7213,0,"RENAULT","Laguna",2004,"Universal",FALSE,"Petrol",18656,4,"Manual","Front","Silver",6
"7484",45797335,41883,1138,"HYUNDAI","Genesis",2013,"Coupe",TRUE,"Petrol",94813,4,"Automatic","Front","White",4
"7485",45814321,24462,0,"TOYOTA","Camry",2011,"Sedan",FALSE,"Hybrid",175000,4,"Automatic","Front","White",0
"7486",45812933,15681,0,"FORD","Transit",2004,"Goods wagon",FALSE,"Diesel",144000,4,"Manual","Front","White",0
"7487",45668952,7840,0,"TOYOTA","Prius",2002,"Sedan",FALSE,"Hybrid",184000,4,"Automatic","Front","White",4
"7488",45396242,20385,0,"HYUNDAI","Elantra",2013,"Sedan",TRUE,"Petrol",112000,4,"Tiptronic","Front","Grey",8
"7489",45547904,19130,531,"NISSAN","Juke",2012,"Jeep",TRUE,"Petrol",95000,4,"Tiptronic","4x4","Grey",12
"7490",45765176,314,650,"FIAT","500",2016,"Sedan",TRUE,"Petrol",77600,4,"Automatic","Front","Black",12
"7491",45772892,470,645,"LEXUS","CT 200h",2011,"Hatchback",TRUE,"Hybrid",32974,4,"Automatic","Front","Silver",0
"7492",45738950,39201,1341,"FORD","Mustang",2015,"Coupe",FALSE,"Petrol",128000,6,"Tiptronic","Rear","Grey",6
"7493",45802875,46919,696,"HYUNDAI","Santa FE",2013,"Jeep",TRUE,"Diesel",138742,4,"Automatic","Front","Grey",4
"7494",45807357,9095,0,"NISSAN","LATIO",2006,"Sedan",TRUE,"Petrol",124000,4,"Automatic","Front","Golden",8
"7495",45804382,58971,1811,"LEXUS","LS 460",2010,"Sedan",TRUE,"Hybrid",136129,4,"Automatic","Front","Black",4
"7496",45816622,14113,0,"BMW","330",2002,"Cabriolet",TRUE,"Petrol",187000,6,"Manual","Rear","Silver",4
"7497",45732952,7683,707,"HYUNDAI","Sonata",2011,"Sedan",TRUE,"LPG",82309,4,"Automatic","Front","White",4
"7498",45771563,314,1297,"BUICK","Century",2011,"Sedan",TRUE,"Petrol",198030,6,"Automatic","Front","Silver",12
"7499",45730358,19089,1099,"SSANGYONG","REXTON",2010,"Jeep",TRUE,"Diesel",181000,4,"Automatic","Front","White",4
"7500",45804165,27356,642,"HYUNDAI","Tucson",2012,"Jeep",TRUE,"Diesel",149546,4,"Automatic","Front","White",4
"7501",45730149,40362,730,"SSANGYONG","Actyon",2016,"Jeep",TRUE,"Diesel",61000,4,"Automatic","Front","White",4
"7502",45757498,784,781,"FORD","Escape",2012,"Jeep",TRUE,"Hybrid",95349,4,"Automatic","Front","Blue",0
"7503",45797206,35570,1091,"HYUNDAI","H1",2016,"Minivan",TRUE,"Diesel",77227,4,"Automatic","Front","Grey",4
"7504",45781534,14426,0,"VOLKSWAGEN","CC",2009,"Sedan",TRUE,"Petrol",159000,4,"Manual","Front","Carnelian red",8
"7505",45776106,18817,0,"KIA","Optima",2013,"Sedan",FALSE,"Petrol",78000,4,"Tiptronic","Front","Brown",6
"7506",45780152,13485,753,"KIA","Optima",2012,"Sedan",FALSE,"Petrol",122531,4,"Automatic","Front","Silver",0
"7507",45731498,16778,862,"HYUNDAI","H1",2011,"Minivan",TRUE,"Diesel",45984,4,"Automatic","Front","White",4
"7508",44960035,19757,0,"VOLKSWAGEN","CC sport",2011,"Sedan",TRUE,"Petrol",189000,4,"Manual","Front","Black",2
"7509",45744808,8624,966,"DAEWOO","Lacetti",2009,"Sedan",TRUE,"Petrol",19999,4,"Automatic","Front","Grey",4
"7510",45755498,14269,1249,"TOYOTA","Camry",2017,"Sedan",TRUE,"Petrol",27560,4,"Automatic","Front","Grey",12
"7511",45770871,5802,1055,"MERCEDES-BENZ","E 350",2013,"Sedan",TRUE,"Diesel",107800,6,"Automatic","Rear","Grey",12
"7512",45370571,7527,0,"TOYOTA","Vitz",2001,"Hatchback",FALSE,"Petrol",155000,4,"Automatic","Front","Beige",8
"7513",45810287,22567,639,"CHEVROLET","Malibu",2014,"Sedan",TRUE,"Diesel",159436,4,"Automatic","Front","Black",4
"7514",45797629,20005,583,"HYUNDAI","Elantra",2011,"Sedan",TRUE,"Petrol",129000,4,"Automatic","Front","Silver",4
"7515",45792601,6617,0,"NISSAN","Skyline",2003,"Sedan",FALSE,"Petrol",166000,6,"Tiptronic","Rear","Silver",6
"7516",44921831,17405,891,"HYUNDAI","Elantra SE",2016,"Sedan",FALSE,"Petrol",81302,4,"Automatic","Front","Red",8
"7517",45646838,34811,919,"BMW","X5",2012,"Jeep",TRUE,"Diesel",70994,6,"Automatic","4x4","Black",0
"7518",45810615,8963,363,"CHEVROLET","Spark",2014,"Hatchback",TRUE,"LPG",175771,4,"Automatic","Front","Grey",4
"7519",45789252,11290,0,"MERCEDES-BENZ","Viano",2004,"Minivan",TRUE,"CNG",0,6,"Tiptronic","Rear","Carnelian red",8
"7520",45780674,7840,0,"NISSAN","Note",2005,"Hatchback",FALSE,"Petrol",108000,4,"Automatic","Front","Silver",2
"7521",45782741,15681,1185,"FORD","Escape",2009,"Jeep",FALSE,"Hybrid",99000,4,"Automatic","Front","White",7
"7522",45763401,3450,830,"GMC","TERRAIN",2019,"Sedan",TRUE,"Petrol",9422,4,"Automatic","Front","Blue",12
"7523",45806375,706,474,"CHEVROLET","Volt",2013,"Hatchback",TRUE,"Hybrid",181360,4,"Automatic","Front","Blue",12
"7524",45800638,19130,779,"TOYOTA","Camry",2013,"Sedan",FALSE,"Petrol",7900,4,"Tiptronic","Front","Black",0
"7525",45802327,39201,1091,"HYUNDAI","H1",2016,"Universal",TRUE,"Diesel",182821,4,"Automatic","Front","Silver",4
"7526",45797947,19444,0,"TOYOTA","Highlander",2006,"Jeep",TRUE,"Hybrid",0,6,"Automatic","Front","Grey",5
"7527",45769390,10349,1267,"TOYOTA","Aqua",2013,"Hatchback",FALSE,"Hybrid",129000,4,"Automatic","Front","Silver",6
"7528",45793301,20228,890,"CHEVROLET","Orlando",2016,"Jeep",TRUE,"Petrol",30179,4,"Automatic","Front","White",4
"7529",45813614,200,0,"FORD","Transit პერეგაროტკა",1996,"Microbus",TRUE,"Diesel",2e+05,4,"Manual","Rear","White",0
"7530",45808917,8154,531,"CHEVROLET","Aveo",2012,"Hatchback",TRUE,"Petrol",74181,4,"Automatic","Front","White",4
"7531",45525662,13485,0,"TOYOTA","Prius",2012,"Sedan",FALSE,"Hybrid",0,4,"Automatic","Front","White",12
"7532",45591747,19757,0,"TOYOTA","Prius",2012,"Sedan",TRUE,"Hybrid",184000,4,"Variator","Front","Grey",12
"7533",45761805,5018,0,"MITSUBISHI","Pajero 2.5diezel",1992,"Jeep",FALSE,"Diesel",111111,4,"Automatic","4x4","Black",2
"7534",45813655,470,353,"LEXUS","CT 200h",2015,"Hatchback",TRUE,"Hybrid",94949,4,"Automatic","Front","White",12
"7535",45730884,43576,831,"SSANGYONG","Actyon",2017,"Jeep",TRUE,"Petrol",47456,4,"Automatic","Front","White",4
"7536",45793577,9722,961,"CHEVROLET","Captiva",2009,"Jeep",TRUE,"Diesel",63889,4,"Automatic","Front","White",4
