ID,Price,Levy,Manufacturer,Model,Prod..year,Category,Leather.interior,Fuel.type,Mileage,Cylinders,Gear.box.type,Drive.wheels,Color,Airbags
45814309,13485,0,TOYOTA,Corolla,2007,Sedan,FALSE,Petrol,139400,4,Tiptronic,Front,Red,10
45812947,13485,0,MERCEDES-BENZ,B 170,2007,Sedan,TRUE,Petrol,109600,6,Tiptronic,Front,Silver,5
45732352,40976,639,HYUNDAI,Santa FE,2014,Jeep,TRUE,Diesel,151000,4,Automatic,Front,Black,4
43453542,30420,0,BMW,X5 Japan,2008,Jeep,TRUE,Petrol,133000,8,Tiptronic,4x4,Blue,12
45813326,25089,456,LEXUS,NX 200,2015,Jeep,TRUE,Hybrid,108344,4,Automatic,4x4,Silver,12
45352861,15681,862,SUBARU,Legacy,2011,Sedan,TRUE,Petrol,179000,6,Tiptronic,4x4,Silver,8
45809111,86142,866,FORD,Mustang,2015,Cabriolet,TRUE,Petrol,70313,4,Automatic,Front,Black,4
45798345,11604,0,BMW,530,2005,Sedan,TRUE,Petrol,0,6,Tiptronic,Rear,Black,6
45805962,19757,0,KIA,Optima,2012,Sedan,TRUE,Hybrid,126994,4,Tiptronic,Front,Grey,12
45793212,10032,639,CHEVROLET,Orlando,2013,Jeep,TRUE,Diesel,71340,4,Automatic,Front,Black,4
45791669,39829,0,MERCEDES-BENZ,GL 320,2009,Jeep,TRUE,Diesel,152000,6,Tiptronic,4x4,Silver,12
45540994,15053,0,FIAT,500,2014,Hatchback,TRUE,Petrol,71000,4,Tiptronic,Front,Black,8
45802818,55230,1079,HYUNDAI,Santa FE,2018,Jeep,TRUE,Diesel,49396,4,Automatic,Front,White,4
45602241,69621,1356,MERCEDES-BENZ,GL 450,2014,Jeep,TRUE,Petrol,169600,8,Tiptronic,4x4,Silver,10
45758356,12544,749,HYUNDAI,Sonata,2014,Sedan,TRUE,Petrol,76566,4,Automatic,Front,Grey,0
45781404,10036,0,NISSAN,X-Trail,2004,Jeep,TRUE,Petrol,2.00E+05,2,Automatic,Front,Silver,2
44284749,23207,934,TOYOTA,Camry SE,2015,Sedan,TRUE,Petrol,45490,4,Automatic,Front,Black,8
45792924,14426,638,CHEVROLET,Cruze,2014,Sedan,TRUE,Diesel,66226,4,Automatic,Front,Blue,4
45802054,21326,911,MERCEDES-BENZ,C 220,2010,Sedan,FALSE,Diesel,24500,6,Manual,Rear,Silver,12
45792938,11604,944,OPEL,Astra H,2008,Universal,FALSE,Diesel,160000,4,Manual,Front,Silver,8
45794793,19130,781,TOYOTA,Camry,2012,Sedan,FALSE,Hybrid,138000,4,Automatic,Front,Golden,12
45804373,43880,1017,HYUNDAI,Tucson,2017,Jeep,TRUE,Diesel,98847,4,Automatic,Front,White,4
45775825,10349,1266,TOYOTA,Aqua,2014,Hatchback,FALSE,Petrol,114000,4,Automatic,Front,Black,12
42975594,14113,642,KIA,Optima HYBRID,2012,Sedan,FALSE,Hybrid,116928,4,Automatic,Front,Black,8
45628448,62722,833,MERCEDES-BENZ,C 220,2015,Sedan,FALSE,Diesel,142000,4,Tiptronic,Rear,Black,12
43725113,10000,1268,HONDA,Fred,2012,Minivan,FALSE,Petrol,90000,4,Automatic,Front,Silver,4
45290545,21326,975,VOLVO,XC90 3.2 AWD,2012,Jeep,TRUE,Petrol,105500,6,Tiptronic,4x4,White,10
45425255,19080,0,BMW,X5,2005,Jeep,TRUE,Petrol,195000,8,Tiptronic,4x4,Black,0
45745884,48610,0,MERCEDES-BENZ,S 400,2010,Sedan,TRUE,Petrol,98000,6,Tiptronic,Rear,Black,16
45613999,15677,640,VOLKSWAGEN,Jetta TDI,2013,Sedan,TRUE,Diesel,82000,4,Tiptronic,Front,Red,8
45763074,10506,1268,TOYOTA,Aqua,2012,Sedan,FALSE,Hybrid,78000,4,Automatic,Front,Silver,2
44836470,24148,0,NISSAN,Juke,2015,Jeep,TRUE,Petrol,49000,4,Automatic,Front,White,10
45738290,47038,0,LEXUS,RX 450,2010,Jeep,TRUE,Hybrid,166000,6,Variator,4x4,Silver,0
44907067,19601,784,CHEVROLET,Malibu LT,2017,Sedan,FALSE,Petrol,26095,4,Automatic,Front,Blue,8
44682850,37633,0,BMW,335,2013,Sedan,TRUE,Petrol,117000,6,Automatic,Rear,Black,12
45768362,16935,1869,DODGE,Ramcharger,2019,Sedan,TRUE,Petrol,22293,6,Automatic,Rear,Grey,12
45709090,10663,0,HONDA,FIT,2008,Hatchback,TRUE,Petrol,155000,4,Variator,Front,Black,4
45782145,16621,753,KIA,Optima,2012,Sedan,TRUE,Petrol,111000,4,Tiptronic,Front,Silver,12
45756970,10663,0,MITSUBISHI,Airtrek,2003,Jeep,FALSE,Petrol,84455,4,Tiptronic,4x4,Red,2
45787236,11290,645,MERCEDES-BENZ,C 250,2011,Sedan,TRUE,Petrol,152000,4,Tiptronic,Rear,Black,12
45781971,23521,640,VOLKSWAGEN,Passat,2013,Sedan,TRUE,Diesel,125210,4,Tiptronic,Front,Silver,12
45804499,47408,919,JEEP,Grand Cherokee,2012,Jeep,TRUE,Diesel,134702,4,Automatic,Front,Grey,4
45672817,17249,0,TOYOTA,Prius,2011,Hatchback,FALSE,Hybrid,175000,4,Variator,Front,Red,8
45453270,15994,0,TOYOTA,Prius,2010,Sedan,FALSE,Hybrid,191000,6,Automatic,Front,Black,10
45792424,37633,0,BMW,X6,2009,Jeep,TRUE,Petrol,154774,6,Tiptronic,4x4,Black,12
45802898,24327,707,HYUNDAI,Santa FE,2011,Jeep,TRUE,Diesel,177194,4,Automatic,Front,White,4
45720805,35000,0,MERCEDES-BENZ,E 350,2006,Sedan,TRUE,Petrol,2.00E+05,6,Tiptronic,Rear,Carnelian red,2
45759404,23521,0,TOYOTA,Prius,2014,Sedan,TRUE,Petrol,150000,4,Automatic,Front,White,8
45802964,45436,639,HYUNDAI,Santa FE,2014,Jeep,TRUE,Diesel,122904,4,Automatic,Front,Blue,4
45801600,20266,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,107523,4,Automatic,Front,White,4
45732102,48697,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,155797,4,Automatic,Front,White,4
45753561,18817,0,TOYOTA,Prius,2010,Sedan,FALSE,Petrol,190000,4,Automatic,Front,Grey,12
45732067,51965,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,59515,4,Automatic,Front,Blue,4
45813713,12074,333,SUBARU,XV,2014,Jeep,TRUE,Hybrid,131872,4,Automatic,4x4,White,12
45730404,46518,831,SSANGYONG,Actyon,2017,Jeep,TRUE,Petrol,42763,4,Automatic,Front,Blue,4
39896013,20385,640,SUBARU,XV,2013,Jeep,FALSE,Hybrid,140968,4,Tiptronic,4x4,Green,12
45550192,40142,0,TOYOTA,RAV 4,2016,Jeep,FALSE,Petrol,27000,4,Automatic,Front,Grey,12
45758589,14113,900,JEEP,Compass,2015,Jeep,TRUE,Petrol,72000,4,Automatic,4x4,White,6
45730716,43868,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Diesel,54496,4,Automatic,Front,Blue,4
45369714,13799,1024,SUBARU,Forester,2010,Jeep,FALSE,Petrol,140000,4,Tiptronic,4x4,Grey,6
45797171,42218,1091,HYUNDAI,H1,2016,Minivan,TRUE,Diesel,48800,4,Automatic,Front,Silver,4
45249301,12858,0,NISSAN,Versa,2012,Hatchback,FALSE,Petrol,160000,4,Automatic,Front,Black,2
45770893,20071,0,FORD,C-MAX,2013,Hatchback,TRUE,Hybrid,63000,4,Automatic,Front,Brown,10
45772840,11447,308,LEXUS,CT 200h,2014,Hatchback,TRUE,Hybrid,132563,4,Automatic,Front,Red,0
45806851,62722,0,MERCEDES-BENZ,GLE 350,2015,Jeep,TRUE,Petrol,0,8,Tiptronic,4x4,Black,0
45809627,73131,831,HONDA,Civic,2018,Sedan,TRUE,Petrol,1036,4,Automatic,Front,Silver,4
45802538,44846,1110,HYUNDAI,Santa FE,2017,Jeep,TRUE,Diesel,21037,4,Automatic,Front,Blue,4
45619809,19130,0,TOYOTA,Prius,2015,Hatchback,FALSE,Hybrid,22720,4,Automatic,Front,Black,0
45801518,15000,0,FORD,Fusion,2010,Sedan,TRUE,Petrol,22560,8,Variator,Front,White,8
45815305,26971,1823,TOYOTA,Highlander,2018,Jeep,TRUE,Petrol,47002,6,Automatic,4x4,White,12
45802260,17249,0,TOYOTA,Prius,2011,Sedan,FALSE,Hybrid,130000,4,Variator,Front,White,4
45695087,10976,1132,TOYOTA,Prius,2006,Hatchback,FALSE,Hybrid,135000,4,Variator,Front,Silver,8
45809326,25274,503,TOYOTA,Aqua,2012,Hatchback,TRUE,Hybrid,59200,4,Automatic,Front,White,4
45730759,45633,831,SSANGYONG,Actyon,2017,Jeep,TRUE,Diesel,33575,4,Automatic,Front,White,4
45757086,29793,917,BMW,740,2013,Sedan,TRUE,Petrol,136000,6,Tiptronic,Rear,White,12
45804761,33575,891,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,117470,4,Automatic,Front,Silver,4
45185318,14426,584,VOLKSWAGEN,Passat,2014,Sedan,TRUE,Petrol,67000,4,Tiptronic,Front,Black,10
45797797,10976,843,TOYOTA,Prius,2008,Sedan,FALSE,Hybrid,184000,4,Variator,Front,White,8
45732591,49723,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,142037,4,Automatic,Front,Black,4
45730146,47076,765,SSANGYONG,REXTON,2015,Jeep,TRUE,Diesel,118366,4,Automatic,Front,White,4
45811776,19444,1024,FORD,Escape,2010,Jeep,TRUE,Hybrid,85000,4,Automatic,4x4,Black,6
45801023,15000,0,MERCEDES-BENZ,Sprinter,2005,Goods wagon,FALSE,Diesel,0,4,Manual,Rear,White,1
45158822,25716,1018,BMW,535 535,2011,Sedan,TRUE,Petrol,90567,6,Tiptronic,Rear,Grey,12
45794253,12100,781,TOYOTA,Camry,2012,Sedan,FALSE,Hybrid,178700,4,Tiptronic,Front,White,6
45474556,65858,0,PORSCHE,Cayenne,2013,Jeep,TRUE,Petrol,80000,6,Tiptronic,4x4,Black,8
45787417,12544,777,TOYOTA,Camry,2014,Sedan,TRUE,Petrol,107000,4,Tiptronic,Front,Grey,12
45666470,35438,0,BMW,550 M Packet,2011,Sedan,TRUE,Petrol,132000,8,Tiptronic,Rear,Grey,12
44063335,10000,4283,HONDA,Elysion,2007,Minivan,FALSE,Petrol,141000,4,Automatic,Front,White,2
45809704,13877,473,CHEVROLET,Cruze,2014,Sedan,TRUE,Petrol,149875,4,Automatic,Front,White,4
41096232,58018,0,TOYOTA,RAV 4 LIMITED,2016,Jeep,TRUE,Hybrid,53000,4,Tiptronic,4x4,Blue,12
45760776,21326,585,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,170000,4,Automatic,Front,White,0
45764560,23521,1058,TOYOTA,Highlander,2012,Jeep,TRUE,Petrol,140966,6,Automatic,4x4,Black,12
45797725,11760,1185,HYUNDAI,H1,2009,Minivan,TRUE,Diesel,56552,4,Automatic,Front,Yellow,4
45756500,11290,0,TOYOTA,Prius,2007,Sedan,FALSE,Hybrid,120000,4,Automatic,Front,Grey,6
45730296,29122,924,SSANGYONG,REXTON,2011,Jeep,TRUE,Diesel,129793,4,Automatic,Front,Black,4
45729784,27654,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Petrol,85746,4,Automatic,Front,Black,4
45697781,26657,394,TOYOTA,Camry,2014,Sedan,TRUE,Hybrid,26900,4,Automatic,Front,Blue,12
41177629,103491,1104,BMW,640 M,2015,Sedan,TRUE,Petrol,45916,6,Tiptronic,4x4,White,12
45802884,40387,694,HYUNDAI,Santa FE,2014,Jeep,TRUE,Diesel,56809,4,Automatic,Front,White,4
45787311,20385,0,TOYOTA,Prius,2015,Hatchback,FALSE,Hybrid,186000,6,Tiptronic,Front,White,8
45796985,66197,1327,HYUNDAI,H1,2018,Universal,TRUE,LPG,20930,4,Automatic,Front,Yellow,4
45733127,15060,765,HYUNDAI,Sonata,2015,Sedan,TRUE,LPG,145744,4,Automatic,Front,Red,4
45792250,30734,0,MERCEDES-BENZ,Sprinter,2003,Microbus,FALSE,Diesel,116000,5,Tiptronic,Rear,White,4
45760931,22894,666,MERCEDES-BENZ,E 250,2014,Sedan,TRUE,Diesel,58864,4,Automatic,Rear,Silver,12
45642782,11133,394,TOYOTA,Camry,2014,Sedan,TRUE,Hybrid,179381,4,Automatic,Front,Black,12
45813742,15210,463,TOYOTA,Prius,2018,Sedan,TRUE,Hybrid,12416,4,Automatic,Front,White,12
45802305,43655,1091,HYUNDAI,H1,2016,Universal,TRUE,Diesel,145631,4,Automatic,Front,Black,4
45805967,56450,0,MERCEDES-BENZ,E 220,2016,Sedan,TRUE,Diesel,133000,4,Automatic,Rear,Black,0
45797117,17245,503,TOYOTA,Prius C,2012,Hatchback,TRUE,Hybrid,75000,4,Automatic,Front,Red,12
45291247,21500,1054,MERCEDES-BENZ,Vito,2009,Goods wagon,FALSE,Diesel,165738,4,Manual,Rear,White,6
44927578,58018,917,MERCEDES-BENZ,ML 350,2013,Jeep,TRUE,Diesel,110000,6,Tiptronic,4x4,Grey,12
45767141,14113,502,TOYOTA,Prius C,2013,Hatchback,FALSE,Hybrid,135000,4,Automatic,Front,White,8
45751929,17562,1077,VOLKSWAGEN,Jetta,2019,Sedan,TRUE,Petrol,6565,4,Automatic,Front,Silver,12
45814711,10663,0,TOYOTA,Aqua,2012,Hatchback,FALSE,Hybrid,1000,4,Automatic,Front,White,2
45732780,13626,836,HYUNDAI,Sonata,2010,Sedan,TRUE,Petrol,193486,4,Automatic,Front,Silver,4
44144353,32929,0,MERCEDES-BENZ,ML 320,2009,Jeep,TRUE,Diesel,172483,8,Automatic,4x4,Black,0
45804353,44213,770,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,90924,4,Automatic,Front,White,4
45813648,15367,584,HYUNDAI,Elantra,2014,Sedan,FALSE,Petrol,78222,4,Tiptronic,Front,Beige,10
45776246,22580,1091,SUBARU,Forester,2016,Jeep,TRUE,Petrol,53000,4,Tiptronic,4x4,Black,10
45794229,23521,781,CHEVROLET,Cruze,2018,Sedan,FALSE,Petrol,6000,4,Tiptronic,Front,White,0
42782286,50178,0,TOYOTA,Hilux,2012,Pickup,FALSE,Diesel,104000,6,Manual,4x4,White,6
45786551,23521,333,FORD,Fusion,2014,Sedan,TRUE,Hybrid,122000,4,Variator,Front,Blue,8
45810276,24302,642,CHEVROLET,Malibu,2012,Sedan,TRUE,Petrol,91654,4,Automatic,Front,Red,4
45792440,15053,890,KIA,Optima,2016,Sedan,TRUE,Petrol,65089,4,Automatic,Front,Silver,4
45803586,17876,1296,TOYOTA,Camry,2008,Sedan,FALSE,Petrol,141877,4,Automatic,Front,Golden,12
45770230,56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,TRUE,Petrol,50963,4,Automatic,Rear,Black,12
45810030,47531,1017,HONDA,Civic,2017,Sedan,TRUE,Petrol,48291,4,Automatic,Front,Grey,4
45802565,43548,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,135264,4,Automatic,Front,Black,4
45537223,16621,271,TOYOTA,Prius C,2014,Hatchback,FALSE,Hybrid,96000,4,Automatic,Front,Silver,10
45809893,18726,503,TOYOTA,Aqua,2012,Hatchback,TRUE,Petrol,101800,4,Automatic,Front,Yellow,4
45816501,10976,0,BMW,318,2005,Coupe,TRUE,Petrol,55000,4,Manual,Rear,Red,4
45803312,16443,640,HYUNDAI,Sonata,2013,Sedan,TRUE,Petrol,162000,4,Automatic,Front,Grey,4
45814762,11604,0,SUBARU,Forester cross sport,2004,Sedan,FALSE,Petrol,138000,4,Automatic,4x4,Silver,2
45730498,24029,707,SSANGYONG,REXTON,2011,Jeep,TRUE,Diesel,119000,4,Automatic,Front,Silver,4
45786711,65858,517,LEXUS,RX 450,2014,Jeep,TRUE,Hybrid,68800,6,Tiptronic,Rear,White,10
45809652,32945,447,HONDA,FIT,2013,Hatchback,TRUE,Petrol,17150,4,Automatic,Front,White,4
45732672,15035,707,HYUNDAI,Sonata,2011,Sedan,TRUE,Petrol,138111,4,Automatic,Front,Black,4
45799981,17249,640,SUBARU,XV,2013,Jeep,FALSE,Petrol,112000,4,Automatic,4x4,Silver,0
45802880,45138,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,140633,4,Automatic,Front,Blue,4
45806664,24775,0,SCION,tC,2014,Coupe,FALSE,Petrol,68000,4,Tiptronic,Front,Grey,12
45813637,17876,1292,LAND ROVER,Range Rover,2016,Jeep,TRUE,Diesel,84110,6,Automatic,4x4,Black,12
45733551,43545,891,HYUNDAI,Sonata,2016,Sedan,TRUE,Petrol,78196,4,Automatic,Front,Black,4
45807320,17249,0,HONDA,FIT,2012,Hatchback,TRUE,Hybrid,160000,4,Variator,Front,White,0
45779504,12231,0,FORD,Fiesta,2011,Hatchback,FALSE,Petrol,154274,4,Automatic,Front,Silver,8
44943484,16621,0,TOYOTA,Prius,2011,Hatchback,FALSE,Hybrid,102000,4,Automatic,Front,Grey,10
45808878,27174,730,CHEVROLET,Aveo,2016,Sedan,TRUE,Petrol,9607,4,Automatic,Front,White,4
45498508,18189,0,TOYOTA,Camry,2006,Sedan,TRUE,Hybrid,18600,4,Automatic,Front,Grey,8
45471406,23521,779,TOYOTA,Camry,2013,Sedan,TRUE,Hybrid,16960,4,Automatic,Front,Golden,10
45721698,17562,697,TOYOTA,Prius,2015,Sedan,TRUE,Petrol,132000,4,Tiptronic,Front,White,6
44441382,17876,0,TOYOTA,Camry,2007,Sedan,FALSE,LPG,167435,4,Tiptronic,Front,Silver,6
45803616,29163,781,HYUNDAI,H1,2012,Minivan,TRUE,Diesel,63308,4,Automatic,Front,Silver,4
45809937,15577,639,CHEVROLET,Cruze,2014,Sedan,TRUE,Diesel,77192,4,Automatic,Front,Silver,4
45792695,18189,0,FORD,Escape,2008,Jeep,TRUE,Hybrid,175000,4,Automatic,4x4,Green,0
45795506,25716,0,BMW,X5,2008,Jeep,TRUE,Petrol,125000,6,Tiptronic,4x4,Black,12
45792371,16621,638,KIA,Optima,2014,Sedan,TRUE,Petrol,38305,4,Automatic,Front,White,4
45168746,23207,0,TOYOTA,Prius,2013,Sedan,FALSE,Hybrid,70042,4,Variator,Front,Grey,12
45729563,28830,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Petrol,90823,4,Automatic,Front,White,4
45787277,25089,781,TOYOTA,Camry,2012,Sedan,FALSE,Hybrid,125678,4,Tiptronic,Front,White,12
44732858,111332,0,AUDI,A8,2016,Sedan,TRUE,Petrol,33000,6,Tiptronic,4x4,Black,12
45810123,12281,687,CHEVROLET,Lacetti,2010,Sedan,TRUE,Petrol,111897,4,Automatic,Front,Red,4
45583012,18503,503,TOYOTA,Prius C,2012,Hatchback,FALSE,Hybrid,91753,4,Automatic,Front,White,8
45804840,47810,891,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,57000,4,Automatic,Front,White,4
45771483,12544,642,FORD,Focus,2012,Sedan,FALSE,Petrol,138664,4,Automatic,Front,Blue,0
45801484,16621,271,TOYOTA,Prius C,2014,Hatchback,FALSE,Hybrid,113000,4,Variator,Front,White,9
44980870,16481,645,TOYOTA,Prius,2011,Hatchback,TRUE,Hybrid,121000,4,Automatic,Front,Silver,7
45775446,18817,0,MERCEDES-BENZ,Vito,2006,Microbus,FALSE,Diesel,2.00E+05,6,Manual,Rear,Grey,3
45809819,18422,642,TOYOTA,Aqua,2012,Sedan,TRUE,Petrol,78200,4,Automatic,Front,Blue,4
44397333,18800,530,HYUNDAI,Veloster,2013,Hatchback,TRUE,Petrol,53000,4,Tiptronic,Front,Blue,10
45812380,23521,308,TOYOTA,Prius,2014,Hatchback,FALSE,Hybrid,152000,4,Variator,Front,Silver,0
45808245,21953,0,FORD,C-MAX,2013,Hatchback,TRUE,Plug-in Hybrid,133000,4,Automatic,Front,Silver,10
45793274,11604,489,CHEVROLET,Spark,2016,Sedan,TRUE,Petrol,31455,4,Automatic,Front,White,4
45319411,18817,753,TOYOTA,Camry,2012,Sedan,FALSE,Petrol,72000,4,Tiptronic,Front,Golden,12
45801846,13658,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,115783,4,Automatic,Front,Silver,4
45810012,24239,502,TOYOTA,Aqua,2013,Hatchback,TRUE,Petrol,69000,4,Automatic,Front,White,4
45795811,10349,1888,BMW,530,2007,Sedan,TRUE,Petrol,15000,6,Tiptronic,Rear,Blue,10
45815803,10976,0,FORD,Transit,1999,Goods wagon,FALSE,Diesel,137000,4,Manual,Rear,Blue,2
45796828,19296,862,HYUNDAI,H1,2011,Pickup,TRUE,Diesel,61805,4,Automatic,Front,White,4
45803266,14113,1017,HYUNDAI,Sonata,2017,Sedan,TRUE,LPG,31143,4,Automatic,Front,White,4
45800402,16621,779,VOLKSWAGEN,Passat,2013,Sedan,FALSE,Petrol,153000,5,Tiptronic,Front,Silver,6
45809518,16107,446,HONDA,FIT,2014,Hatchback,TRUE,Petrol,35479,4,Automatic,Front,Blue,4
45796868,46251,1249,HYUNDAI,H1,2017,Universal,TRUE,Diesel,83138,4,Automatic,Front,Grey,4
44131542,13485,0,MITSUBISHI,Outlander,2006,Jeep,TRUE,Petrol,140000,4,Tiptronic,4x4,Grey,8
45745054,18503,777,SUBARU,Forester,2014,Jeep,FALSE,Petrol,140000,4,Automatic,4x4,Black,12
45797541,20005,583,HYUNDAI,Elantra,2011,Sedan,TRUE,Petrol,157421,4,Automatic,Front,Grey,4
45797020,31317,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,139328,4,Automatic,Front,Silver,4
45729925,26180,629,HYUNDAI,Elantra,2015,Sedan,TRUE,Petrol,107899,4,Automatic,Front,Silver,4
45810656,10515,363,CHEVROLET,Spark,2014,Hatchback,TRUE,Petrol,57498,4,Automatic,Front,White,4
45575689,17000,749,KIA,Optima,2014,Sedan,FALSE,Petrol,99000,4,Tiptronic,Front,Silver,10
45797782,15367,1024,HYUNDAI,H1,2010,Minivan,TRUE,Diesel,49140,4,Automatic,Front,Black,4
45801603,20209,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,108900,4,Automatic,Front,Silver,4
45803099,38894,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,166476,4,Automatic,Front,Grey,4
45792674,10976,843,TOYOTA,Prius,2008,Hatchback,FALSE,Hybrid,100914,4,Automatic,Front,Sky blue,12
45284887,21953,781,TOYOTA,Camry,2012,Sedan,TRUE,Petrol,12300,4,Tiptronic,Front,Black,12
45323823,22266,777,TOYOTA,Camry,2014,Sedan,TRUE,Petrol,105600,4,Tiptronic,Front,Grey,12
45751049,19757,1820,HONDA,Odyssey,2019,Sedan,TRUE,Petrol,13994,6,Automatic,Front,Black,12
45644319,14113,447,HONDA,Insight,2013,Sedan,TRUE,Hybrid,44000,4,Tiptronic,Front,Green,8
45770545,23521,765,SUBARU,Crosstrek,2015,Jeep,FALSE,Petrol,115000,6,Tiptronic,Front,Green,12
45815551,11290,642,VOLKSWAGEN,Passat,2012,Sedan,TRUE,Diesel,97070,4,Tiptronic,Front,Grey,12
45523719,29793,1077,TOYOTA,CHR,2019,Jeep,TRUE,Petrol,4330,4,Automatic,Front,White,12
45771291,36065,1055,LEXUS,RX 450,2013,Jeep,FALSE,Hybrid,0,6,Automatic,4x4,Black,0
45814311,14113,0,MERCEDES-BENZ,C 180 komp,2006,Sedan,TRUE,Petrol,140000,4,Tiptronic,Rear,Beige,0
45807450,47982,1356,MERCEDES-BENZ,GL 550,2014,Jeep,TRUE,Petrol,121382,8,Automatic,4x4,Black,12
45781776,26030,0,TOYOTA,Yaris RS,2016,Hatchback,TRUE,Petrol,55000,4,Tiptronic,Front,Blue,12
45729834,27504,730,HYUNDAI,Elantra,2016,Sedan,TRUE,LPG,74909,4,Automatic,Front,Silver,4
45797505,20071,730,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,72507,4,Automatic,Front,Black,4
45802939,26999,707,HYUNDAI,Santa FE,2011,Jeep,TRUE,Diesel,164651,4,Automatic,Front,White,4
45065619,12231,503,TOYOTA,Yaris,2012,Hatchback,FALSE,Petrol,136640,4,Automatic,Front,White,8
44934463,12858,528,FORD,Fiesta,2014,Hatchback,FALSE,Petrol,56000,4,Automatic,Front,Beige,10
45809644,18422,503,TOYOTA,Aqua,2012,Hatchback,TRUE,Petrol,103000,4,Automatic,Front,Yellow,4
45768086,26030,382,CHEVROLET,Volt,2017,Hatchback,TRUE,Hybrid,52062,4,Automatic,Front,Blue,0
45730872,43868,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Petrol,70940,4,Automatic,Front,Black,4
45739445,10976,1408,FORD,Transit,2007,Microbus,FALSE,Diesel,170000,4,Manual,Front,Black,2
45804983,40769,1327,TOYOTA,Camry,2018,Sedan,TRUE,Petrol,43000,4,Tiptronic,Front,Blue,12
45802803,42764,696,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,164593,4,Automatic,Front,Grey,4
45811209,79971,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,TRUE,Petrol,33000,6,Tiptronic,4x4,White,12
45806180,101923,0,JAGUAR,E-pace p200,2020,Jeep,FALSE,Petrol,0,4,Tiptronic,4x4,Black,12
45465009,24462,1077,TOYOTA,CHR,2019,Jeep,TRUE,Petrol,10610,4,Automatic,Front,Silver,12
45368623,10976,1268,TOYOTA,Aqua,2012,Hatchback,FALSE,Hybrid,67000,4,Variator,Front,Silver,4
45808935,22567,650,CHEVROLET,Aveo,2016,Hatchback,TRUE,Petrol,94793,4,Automatic,Front,Black,4
45810072,15530,502,TOYOTA,Aqua,2013,Hatchback,TRUE,Petrol,179000,4,Automatic,Front,White,4
45804429,40556,1017,HYUNDAI,Tucson,2017,Jeep,TRUE,Diesel,48089,4,Automatic,Front,White,4
45788796,18817,836,BMW,118,2010,Sedan,TRUE,Diesel,197000,4,Manual,Front,Black,0
42974578,22894,891,KIA,Sportage SX,2016,Jeep,TRUE,Petrol,55447,4,Automatic,Front,Blue,10
45801622,20005,583,HYUNDAI,Elantra,2011,Sedan,TRUE,Petrol,106616,4,Automatic,Front,Black,4
45810592,16778,765,CHEVROLET,Orlando,2015,Jeep,TRUE,LPG,34328,4,Automatic,Front,Grey,4
45068478,26657,777,MAZDA,CX-5,2014,Jeep,FALSE,Petrol,101435,4,Automatic,Front,Black,10
45686742,21953,1327,NISSAN,X-Terra,2011,Jeep,TRUE,Petrol,79633,6,Automatic,4x4,Silver,6
45810532,22357,640,CHEVROLET,Orlando,2013,Jeep,TRUE,Diesel,121042,4,Automatic,Front,White,4
45797486,19933,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,134000,4,Automatic,Front,White,4
45801490,17000,474,CHEVROLET,Cruze,2013,Sedan,TRUE,Petrol,115000,4,Tiptronic,Front,Grey,10
45815053,20385,0,VOLKSWAGEN,Jetta SE,2014,Sedan,TRUE,Petrol,70000,4,Tiptronic,Front,Black,12
45802550,95739,1176,HYUNDAI,Santa FE,2019,Minivan,TRUE,Petrol,9087,4,Automatic,Front,Blue,4
45809891,45872,1017,HONDA,Civic,2017,Coupe,TRUE,Petrol,57895,4,Automatic,Front,Silver,4
45760262,39201,779,SUBARU,Impreza,2013,Sedan,TRUE,Petrol,114350,4,Automatic,4x4,Black,0
45788904,59586,1055,LEXUS,RX 350,2013,Jeep,TRUE,Petrol,111460,6,Tiptronic,4x4,Silver,12
44684280,48610,1391,MERCEDES-BENZ,CLS 550,2012,Sedan,TRUE,Petrol,43000,8,Tiptronic,Rear,Black,12
45733434,47107,765,HYUNDAI,Sonata,2015,Sedan,TRUE,Petrol,59000,4,Automatic,Front,White,4
